timestamp,speaker,words
00:00:00,Mariposa,"All right, so for the recording, my name is Mariposa."
00:00:02,Mariposa,It's nice to meet you.
00:00:02,Mariposa,"I'm the class of 2027, so I'm graduating next year."
00:00:05,Linda,Excellent.
00:00:07,Mariposa,And what's your name and class year?
00:00:08,Linda,"My name is Linda Wormley and I graduated in 1973, the year of Roe v."
00:00:13,Linda,Wade.
00:00:14,Mariposa,"Oh, wow."
00:00:16,Linda,"Doesn't work anymore, but yeah, it did."
00:00:20,Mariposa,"Yeah, and just before we get started, if I ask you any questions that you don't want to answer, don't have to answer anything."
00:00:27,Mariposa,"And yeah, thank you so much for sharing your memories."
00:00:28,Mariposa,I'm so happy to be talking to you.
00:00:31,Mariposa,And we're so happy that you decided to do this.
00:00:34,Linda,"Well, we'll see about that."
00:00:37,Linda,If you're happy or not.
00:00:40,Mariposa,Yeah.
00:00:40,Mariposa,"But yeah, is there anything that comes to mind that you want to start talking about first?"
00:00:47,Linda,"Yeah, I suppose."
00:00:51,Linda,"I never thought I'd get into Grinnell College, but my father insisted that I apply."
00:00:56,Linda,"And part of the problem was that the valedictorian and the salutatorian of the class ahead of me in high school had come to Grinnell, and I was no valedictorian or salutatorian."
00:01:09,Linda,I still don't have it figured out.
00:01:12,Linda,But that's okay.
00:01:14,Linda,"I came and I survived, and it did make me a much stronger person."
00:01:19,Linda,But
00:01:20,Linda,"The community that I came from was Wittenberg, which is like 5 miles north of Newton."
00:01:26,Linda,"And it's sort of like Grinnell, in that Grinnell was placed at the junction of four watersheds."
00:01:36,Linda,"Well, Wittenberg was at the junction of two watersheds."
00:01:40,Linda,"And they thought the railroad was coming through there, but instead it went through Newton."
00:01:47,Linda,"It went as far as Kellogg, and then it"
00:01:50,Linda,then they decided to go to Newton instead of Wittenberg.
00:01:53,Linda,"And so it became a community, and then it just kind of collapsed later on."
00:02:00,Linda,"But it was an underground railroad community, which no one, I didn't know until I moved back, because I moved to Kansas City, and I was there for 30, 40 years."
00:02:12,Linda,"And then my mother developed health issues, so I retired and came back."
00:02:16,Linda,"And during that process,"
00:02:18,Linda,"going through all of her papers, I found these references to the Underground Railroad."
00:02:24,Linda,And so a friend of mine has succeeded in getting the local cemetery and church into the National Parks Network to Freedom.
00:02:39,Linda,And so that's kind of a big deal because
00:02:42,Linda,We didn't know that growing up.
00:02:44,Linda,We'd never heard those stories growing up.
00:02:46,Linda,"We knew that when the railroad stopped in Kellogg, or actually when the railroad stopped in Iowa City, we had freighters from the Wittenberg area that went to Iowa City."
00:03:01,Linda,And then they came back and went to Des Moines and came back to the Wittenberg area.
00:03:07,Linda,But all of that was part of the Underground Railroad.
00:03:10,Linda,"they were carrying slaves while they were doing free or runaway slaves, whatever you want to call them, documented."
00:03:17,Linda,"So after the Civil War, my great-grandfather was a Civil War veteran, but after the Civil War, the church, which had been started,"
00:03:30,Linda,"was a free Presbyterian church, which was separate from the Presbyterian because the free Presbyterians were anti-slavery."
00:03:38,Linda,"After the Civil War, it became a congregational church."
00:03:42,Linda,And that was the connection with the Grinnell when it was a congregational college.
00:03:48,Linda,"And three of the four pastors that I remember as a kid were, had two were"
00:03:59,Linda,had been Grinnell students or were Grinnell students.
00:04:02,Linda,"And one, his wife worked as the secretary for the college president."
00:04:08,Linda,"But all of those things, I didn't realize what a connection it was from our little Witteburg area to the other."
00:04:16,Linda,"Back when the settlers first came, I used settlers thinking that that's better than pioneers, because pioneers is definitely more colonial in nature."
00:04:29,Linda,"then settlers, so, or in my mind anyway, they started a manual labor college, which was people could work and they could, then they would, for part of the day, and then they would go to school for part of the day."
00:04:47,Linda,"And the unique thing about that manual labor college, they had them in the northeast part of the US, but it was unusual around here."
00:04:54,Linda,"Also unusual was in their charter, they had"
00:04:59,Linda,"that women and people of color, they use the term race in the incorporation, but were equal."
00:05:10,Linda,"As long as they didn't own slaves, they could attend the Manual Labor College."
00:05:16,Linda,And some of those students actually came over to Grinnell.
00:05:19,Linda,"I don't know how many, but I know of one, but I think there was more than one."
00:05:25,Linda,So there was almost always somebody.
00:05:28,Linda,with a connection to the college.
00:05:30,Linda,"So I grew up on a farm that, a small farm, that had been owned by Robert and Florence Kerr."
00:05:40,Linda,And they were classmates at Grinnell.
00:05:46,Linda,"I don't know if they were classmates of each other, but they were at Grinnell at the same time."
00:05:50,Linda,And they were classmates of Harry Hopkins.
00:05:56,Linda,New Deal administration.
00:05:57,Linda,"And Robert, and I met him, but I was too small."
00:06:04,Linda,And the only reason I know that I met him was he'd written a letter to my dad about his cute little daughter.
00:06:12,Linda,"But he went on to become, he was a reporter of some sort, and he wrote a long letter to my grandmother about"
00:06:26,Linda,seeing President Taft at a hotel where he was working as a reporter for some thing.
00:06:34,Linda,"But he and Florence were, Florence was a functionary in the New Deal administration."
00:06:40,Linda,"And after she left that, she went on to become"
00:06:48,Linda,"a female vice president of the Northwest Orient Airlines, which was a pretty good-sized airline at the time."
00:06:55,Linda,I only remember seeing her once.
00:07:00,Linda,And she came to check on the farm because it had been Robert's father's farm.
00:07:06,Linda,"And she stepped out of a Lincoln Continental with suicide doors in high heels into, it was lucky, it was just dust."
00:07:15,Linda,There wasn't enough gravel on the driveway.
00:07:17,Linda,But
00:07:18,Linda,didn't bother her a bit.
00:07:20,Linda,She was just a real personality.
00:07:25,Linda,So I had all these connections that I just didn't know about.
00:07:29,Linda,"Robert himself had been in a quartet at the church with my grandmother, my great-aunt, and my great-uncle."
00:07:42,Linda,And I did have at one point a letter from him
00:07:48,Linda,"to my great aunt saying, you know, this and this and this and so and so in Latin, but I figured you'd be the only one that would know what that would mean."
00:07:58,Linda,"So they were fun memories, but Florence and Robert's papers are now in the library."
00:08:07,Linda,They have been for quite a while.
00:08:09,Linda,And then when I was cleaning up my mother's estate and sorting through
00:08:14,Linda,reams of paper and clippings and whatever else.
00:08:17,Linda,"Anything I found from Robert or Florence, I brought over."
00:08:22,Linda,"But yeah, so it was kind of fun."
00:08:25,Linda,It was kind of poignant.
00:08:26,Linda,The most poignant thing in the whole collection of papers was a Christmas card from Florence after Robert had passed away.
00:08:35,Linda,"And she said, I miss him so."
00:08:39,Linda,"I just went,"
00:08:42,Linda,"That was the entire thing on the, it was a Christmas card with the regular sentiment, but I went, oh, wow, what a connection."
