timestamp,speaker,words
00:00:00,Mariposa,Okay.
00:00:01,Mariposa,"Hello, my name is Mariposa and I am from the class of 2027."
00:00:05,Mariposa,I'm graduating next year.
00:00:07,Nori,Awesome.
00:00:08,Nori,I am Nori Wood.
00:00:10,Nori,That was how I was known when I was here.
00:00:12,Nori,My first name is Barbara.
00:00:14,Nori,"My last name is now Jabba, but going back to Wood."
00:00:17,Nori,"So, you know, there's a lot of complexity there."
00:00:19,Nori,"But when I was here, I was known as the Noriko Wood or Nori Wood, and now I go by Nori Jabba."
00:00:28,Nori,Class of 86.
00:00:29,Mariposa,"Oh, thank you."
00:00:30,Mariposa,Thank you very much.
00:00:31,Mariposa,Yeah.
00:00:33,Mariposa,Excuse me.
00:00:34,Mariposa,Was that a nickname or was it a...
00:00:36,Nori,So my parents lived in Japan before I was born and they came back and named all of the kids Japanese names.
00:00:44,Nori,"My twin sister, I have an identical twin."
00:00:47,Nori,"She did not go to Grinnell, but we were both named Al."
00:00:50,Nori,"Alice, her first name, Barbara, her family names, and then our Japanese names."
00:00:55,Nori,And our parents never called us by our first names.
00:00:58,Nori,They always called us by our Japanese names.
00:01:01,Nori,"And then when I went to first grade, no one could pronounce my name, Noriko."
00:01:05,Nori,"They would call me Noriko or what, is your name?"
00:01:09,Nori,And so my teacher suggested shortening it to Nori.
00:01:13,Nori,And I liked it.
00:01:14,Nori,So it stuck and it's been Nori ever since.
00:01:16,Nori,I see.
00:01:17,Nori,It's Mrs.
00:01:18,Nori,Chad in first grade.
00:01:20,Nori,"So I'm from California, born in San Francisco."
00:01:24,Nori,I'm one of the few people that went from California to Iowa for college.
00:01:30,Nori,"And I guess one of the most influential stories from that is that back then, before there was internet and cell phones and ways to connect us,"
00:01:44,Nori,"Grinnell connected us, so there were three of us from the Bay Area who shared our information."
00:01:50,Nori,"We got together before we flew out, and one of those people was Monique Humphries."
00:01:56,Nori,And we've been friends ever since.
00:01:58,Nori,So I would dare call it my best friend.
00:02:01,Nori,And it's an incredible friendship that was formed from the college.
00:02:06,Nori,And we flew out together and started our journey at Grinnell.
00:02:10,Nori,And we both came to the 20-year reunion together.
00:02:13,Nori,And she's also in California and lives a few miles from me.
00:02:18,Nori,So that's how it all started.
00:02:21,Nori,But I was only at Grinnell for years.
00:02:25,Nori,Freshman year I lived in May 4th and the connections that I made that first year were so critical.
00:02:32,Nori,We had a great floor and made some lifelong friendships for sure.
00:02:37,Nori,It was the only year that I lived in the dorm.
00:02:41,Nori,"And after, so second year I lived in what was called Asian House."
00:02:46,Nori,It was Brown House.
00:02:47,Nori,It's now called Chinese House.
00:02:51,Nori,"I lived there second year, sophomore year, and then I went to Austria for what was supposed to be a semester in junior year."
00:03:00,Nori,And I liked it so much I had to stay.
00:03:03,Nori,I didn't get enough out of it yet.
00:03:05,Nori,I wasn't ready to leave.
00:03:07,Nori,So I informed the college that I needed to stay.
00:03:11,Nori,And
00:03:12,Nori,I was informed that my major wouldn't work.
00:03:14,Nori,"So I was American Studies and I couldn't get enough credits in the program in Austria, which was Institute of European Studies, IES."
00:03:23,Nori,And so I had to change my major in order to stay.
00:03:27,Nori,And at that time it was more important to me to stay in Europe because of the experience I was getting there.
00:03:33,Nori,So I changed to English and
00:03:36,Nori,"So I was kind of a reluctant English major, but that was my major and I embraced it."
00:03:41,Nori,"And then senior year I came back and I lived off campus at 1215 Elm Street and with somebody from Maine, Danny McGrath, we were great roommates and still keep in touch with him as well."
00:03:55,Nori,So
00:03:56,Nori,And so three years.
00:03:57,Nori,"And my senior year, I was editor of, arts editor of the Scarlet and Black."
00:04:02,Nori,So that was really fun.
00:04:04,Nori,"I had to contact Georgia Dental, the famous Georgia Dental."
00:04:08,Nori,"And you might not know her name, but she was such an interesting woman."
00:04:15,Nori,Nobody met her because she had that condition where she was afraid to be around people or leave her home.
00:04:23,Nori,and maybe more than one condition.
00:04:26,Nori,And so everything was done by telephone.
