timestamp,speaker,words
00:00:00,Mariposa,"All right, it is recording now."
00:00:05,Mariposa,"So hello, I'm Mariposa."
00:00:07,Mariposa,I am graduating next year in 2027.
00:00:10,Mariposa,What is your name in class here?
00:00:11,Mark,"Mark Blanchard, year of 76."
00:00:14,Mariposa,Wow.
00:00:16,Mariposa,"Yeah, so I, if you, if there are any questions you don't want to answer, absolutely no pressure to."
00:00:23,Mariposa,"And, yeah, we will be recording your memories and archiving them."
00:00:29,Mariposa,and I can't wait to hear from you.
00:00:30,Mark,Okay.
00:00:32,Mark,"I became an air traffic controller in New York for 30 years, from 82 until 2011 when I retired."
00:00:43,Mark,"I was a center controller, wasn't a part of any tower, as most people think."
00:00:50,Mark,"A tower controller controls about 5,000 feet up in the air and 5 miles around the airport."
00:00:56,Mark,"An approach controller takes care of airspace above that from 5,000, 17,000, the whole metropolitan area."
00:01:04,Mark,I was a center controller.
00:01:06,Mark,"So I was located in Long Island and my airspace was from 17,000 all the way on up."
00:01:12,Mark,"I had airspace from New York City out to central Pennsylvania to Syracuse, a triangular piece of airspace."
00:01:19,Mark,Main part of my job was taking Kennedy inbounds from the West Coast.
00:01:23,Mark,"getting to 35,000, descending them down to 19,000, melding them with a line that's coming from Asia over the North Pole, down the Hudson River, melding the two lines together, heading off to approach control."
00:01:37,Mark,"I also handled departures from the metro area going to the upper Midwest and West Coast, like Chicago, Detroit, Milwaukee, Minneapolis, Seattle, San Francisco."
00:01:51,Mark,My area was divided into 6 sectors.
00:01:54,Mark,"And what I'll be talking about today is Sector 35, which was combined with 36."
00:02:01,Mark,"And that covered the northern part of New Jersey from 17,000 to 23,000."
00:02:07,Mark,And I'll be talking about 9-11 as this is the 25th year anniversary of that event.
00:02:16,Mark,And I'm going to talk to you about
00:02:19,Mark,what it was like as an air traffic controller.
00:02:22,Mark,"And talking about four flights, American 11, United 93, United 175, American 77."
00:02:33,Mark,"Those are the four airplanes that went into the two towers, one that crashed in Shacksville, Pennsylvania, and one that went into the Pentagon."
00:02:46,Mark,The hijackers all
00:02:49,Mark,"took all the planes, all the planes that they had or East Coast planes arriving at the West Coast."
00:02:58,Mark,So they'd be fully loaded with fuel for more damage when they hit the ground.
00:03:08,Mark,"But they, from having a complete success, there was three things that they had problems with."
00:03:15,Mark,One was the transponder.
00:03:17,Mark,A transponder is a little box that sits in the cockpit.
00:03:21,Mark,"And the pilots are able to put into a code that is known on the ground, and the computer on the ground and the radar communicates with this transponder."
00:03:31,Mark,"And it transmits all cool things like where the plane is going, what altitude, what speed it's flying at."
00:03:37,Mark,And it gives us a nice target of about a mile wide on our scopes.
00:03:41,Mark,"and a data block associated, the name of the plane, its altitude, its speed."
00:03:47,Mark,"If that transponder is turned off, we will lose the target and what will appear is a little dot called a primary target."
00:03:57,Mark,And all the data goes away.
00:03:59,Mark,So we don't know the altitude and we have to just try to follow where this little dot is going.
00:04:04,Mark,It's pretty difficult.
00:04:10,Mark,Two of the planes had problems turning off the transponder.
00:04:15,Mark,Another one was the intercom system.
00:04:19,Mark,"Three of the planes tried to talk to the passengers to tell them to keep calm, everything's going to be okay, we're just going to a different airport."
00:04:27,Mark,"However, three of the planes transmitted that over the airwaves so the air traffic controllers could hear it."
00:04:33,Mark,So some of the air traffic controllers were aware that a hijack was in progress.
00:04:38,Mark,And the other thing was the earphones.
00:04:42,Mark,"The hijackers did not take, secure the earphone situation, and three of the people on the, three of the planes were able to make earphone calls to alert their companies, the FAA, and some relatives that they were being hijacked."
00:05:02,Mark,"The first plane, American 11."
00:05:05,Mark,"It was coming out of Boston, and controller in Boston Center, Pete Zalewski, noticed that he lost the transponder, just went to a primary target around Albany, and it looked like it was starting to turn S."
00:05:22,Mark,And American 11 would not respond to calls.
00:05:27,Mark,"But about 6 minutes later, he hears in a heavy accent that"
00:05:33,Mark,we have some planes.
00:05:36,Mark,Please remain quiet.
00:05:37,Mark,Stay in your seats.
00:05:39,Mark,"If you make any moves, you will endanger the airplane."
00:05:42,Mark,"That was apparently meant for the passengers, but it got broadcast to the controller."
00:05:49,Mark,"So he was able to forward that information and the powers that be, FAA headquarters in Hurdon, Virginia, were able to know that a hijack was being in place."
00:06:00,Mark,"As that plane was going,"
00:06:02,Mark,"was heading south, there was another plane, United 175, that was close by."
00:06:10,Mark,And they asked the United 175 pilot if he could see a plane out there.
00:06:15,Mark,"And he reported that, yeah, he sees a plane out there."
00:06:18,Mark,"It looks like it's around 28,000, 29,000."
00:06:20,Mark,"Now, that plane was previously at 33,000, so it was descending and heading southbound."
00:06:31,Mark,"As that primary target was vacating the area, that controller now has a responsibility to pass that information along to all sectors that it might be."
00:06:42,Mark,"Now, since he didn't know for sure what altitude it was, he had to call a high altitude center in New York Center, there's Sector 35, and a sector of Boston Center that was beneath Sector 35."
00:07:01,Mark,"So he calls up our area, look at the scope, see a little target out there, primary target, where the Boston controller said the plane was."
00:07:14,Mark,And it was heading towards New York City.
00:07:18,Mark,And he said it was an American that they lost contact with.
00:07:21,Mark,The information that it was a possible hijack was not passed on at that point.
00:07:27,Mark,"But as a controller, it was a need-to-know basis."
00:07:30,Mark,There was no reason to really know that there was a hijack.
00:07:36,Mark,"Watching the aircraft, and it's going to vacate the air, but before it vacates the airspace, there was a United coming off of Kennedy that was heading to Denver."
00:07:51,Mark,And it was going to get kind of close to
00:07:53,Mark,to American 11.
00:07:55,Mark,"So it was turned 20 degrees right and the pilot was asked, do you see any craft out there?"
00:08:00,Mark,"And he goes, yeah, I see a plane."
00:08:02,Mark,"It looks like it's around 25,000 feet descending."
00:08:06,Mark,"So this fits in with the report of the 28, 29,000 that the plane is descending."
