timestamp,speaker,words
00:00:01,Timothy,I graduated from Grinnell in 1970.
00:00:05,Adrienne,And I'm Adrienne Gassaway and I will be the class of 2028. And so the first thing is just kind of what made you choose to come to Grinnell?
00:00:15,Timothy,"So I was raised in Galesburg, Illinois where Knox College is located. I took some classes at Knox starting the summer before my senior year in high school. I liked Knox, didn't like the Greek system, thought science was too weak and the library was suboptimal. My sister, who at the time was a student at Knox, suggested that the best colleges in the Midwest were Carlton and Grinnell. I applied, sent a letter to Grinnell asking for an application. They sent it back with a letter. The letter was actually typed. You turn letters over in the old days and you look for the period marks and Carlton sent a application stuffed into an envelope. So I applied to Grinnell and was accepted at Grinnell. And I applied to two other ... See, I applied to Grinnell, Knox, Christian Brothers College because I went to a Christian brothers high school and I think I applied to a fourth place, came to Grinnell and was extremely happy."
00:01:39,Adrienne,The
00:01:39,Timothy,"Other thing I liked at Grinnell is that coming up of age in a small town, you didn't have opera. You rarely, once a year there would be an orchestra that visited or once every two years. So you heard chamber music and I really liked chamber music. And at the time Grinnell had the Linux quartet in residence, which was novel and sort of not everybody liked it because nothing could compete with the Lennox quartet, but I liked it because then I never had a problem. I could go to Lennox Quartet and never decide whether something else was better. So one of the most eventful things I went to, best talk I went to was Martin Luther King during a four day symposium in mid October 87. Homecoming dance my freshman year. I mean, from a little town you had local bands and for the prom we had some older guys who played locally, but I'd never been to a really rock concert and it was this new group that had never toured nationally from San Francisco."
00:03:06,Timothy,And they had a new singer named Gracie Slick. It was the Jefferson Airplane and the visuals were a bunch of people from San Francisco State doing things with Petri dishes and fluids behind
00:03:23,Timothy,"Sheets and it was like, this is just amazing. Next year for that convocation there was Louis Armstrong played homecoming. Everybody at convocation got an honorary degree from Grinnell except for Louis Sullivan because he didn't have a college degree. He and Martin Luther King were the only black people, but there was just this hub of the music department. They were too traditional for a jazz guy going back to the 1920s to get an honorary degree in music. So anyway."
00:04:07,Adrienne,"Interesting. When you arrived on campus for your first time, what are your first memories of getting to campus or your first year too, if you want to include those?"
00:04:17,Timothy,"First day on campus I moved into the dorm, met my roommate who's we probably talked more that day than we did the rest of the year. And I met a guy across the hall and he was reading Book of Poetry and he said, ""Well, where are you from?"" And I told him. And then I pointed to the book. He was from there too. He was reading Harvest Poems I think by Carl Sandberg. Lifelong friend recently died Roy Osborne Beiser, National Merit Scholar from Beaumont, Texas, majored in physics after Grinnell, like a typical Grinnell physics major, he went to the seminary. What else would you do with the physics? Unlike a lot of other people who went to the seminary my year, he actually went to the seminary because he wanted to go to the seminary because otherwise you could go to the seminary and then they couldn't draft you because you were a religious figure."
00:05:27,Adrienne,"Oh, I see."
00:05:29,Timothy,So Knox sent people to the University of Chicago School of Theology where you didn't have to believe in God to get your master's in divinity.
00:05:45,Adrienne,That's interesting. So a lot of people went to seminary then?
00:05:48,Timothy,"Well a number of people did, yeah. I was smart enough in high school to talk to my dad and said, ""They want to know on my draft thing if I have any medical conditions. I have asthma. I'll write you a letter and you send it with the draft board."" Now it's supposed to be from two indifferent doctors, not your father, but it was from my father and it read something like, ""The above named patient is under my care for mild intermittent asthma signed John Elbow and D."" And it worked and I was deferred from the draft. And then I got a high number when the numbers came out and I think it was January of 69 or January of 70. It became a lottery. So couldn't decide what I wanted to major in. I was working in a lab in the summer in Galesburg in a psychopharmacology lab and really thought I wanted to do that."
00:07:05,Timothy,I really found it fascinating. And so I did that in the summers and they didn't have a neurobiology major and so I decided to be a biology and psych major and it was only one required biology course. It was called biology three
00:07:32,Timothy,And it was lower plants and animals and it was all taxometry. It
00:07:38,Adrienne,Was
00:07:38,Timothy,"Like absolutely boring. I dropped it, which meant I dropped my biology major my senior year and just majored in psychology. My biology advisor was sort of stunned. ""You can't, you're a senior."" ""Yeah, I can. I've got another major."" Were"
00:08:00,Adrienne,There any classes that you remember particularly liking or that were particularly useful to you later in
00:08:07,Timothy,"Life? Those are different particularly liked. It was world religions and history of Christian thought by Howard Birkel. Useful later it was experimental psychology and I guess statistical psychology, even though it was inadequately rigorous. Psychology wasn't that strong. It used to be located in Goodmouth Tower, Goodnow Building. They got it after the physics department moved to the science center and"
00:08:46,Adrienne,It was
00:08:47,Timothy,"Sort of packy. You could run rats in the back room, which we did, but it wasn't set up to be an animal lab building. So anyway, what else is on your list?"
00:09:02,Adrienne,"Do you remember any specific traditions from when you were at Grinnell, for example, and I've heard that this is from the past you used to go to or still do go to Grin City Bakery at midnight during finals week to get donuts. So do you have like traditions that you remember on campus during that?"
00:09:21,Timothy,"Well, you had a big brother was sort of the ... When you came in 66, they put you in a dorm and you stayed in that dorm for four years and Glen Leggett thought that that was a problem because they took on too much of traditions and had too much sort of impact on younger people and so they changed that after two years. But my freshman year, you were supposed to make a paddle and then your big brother smacked you with it and you smacked him with it. It was really an idiotic tradition and then you went to the Humana. You always went to the Humana colonies on a bus and I don't know whether you've done that for dinner with your group of people."
00:10:22,Adrienne,"I haven't,"
00:10:22,Timothy,No. You ought to go there. You don't speak German probably.
00:10:29,Adrienne,"Not very well, no. It's been a while since I learned"
00:10:32,Timothy,"It. Well, they speak an old German because there were 19th century sort of lower class immigrants. And so I don't know whether they speak it in 2026, but they certainly spoke it 30 years ago and 50 years ago. So you had German in high school?"
00:10:55,Adrienne,I was kind of self-taught in German for like three years at the beginning of high school. And then I went to Germany and I got too scared to speak it and that was kind of the end of my German learning. Did you have a background in German?
