timestamp,speaker,words
00:00:01,Mariposa,"Okay. Hello, my name is Mariposa and I am in the class of 2027. I graduate next year."
00:00:06,Michael,"Oh, congratulations. Thank you. My name's Michael Penzner. I'm in the class of 1970. Tumultuous time. Marked specifically at the end by not having a graduation. That's not the memories I take away from Grinnell. It's part of my Grannell experience to be sure. And I was clearly involved in helping encourage the faculty Senate to close the school because that's where I was. But my journey at Grinnell was a journey of growing up from being a confused adolescent to becoming an adult. That had all sorts of implications. The most important part of that journey was I found my spouse, now my wife of 53 years, two classes behind me,"
00:01:09,Michael,"Class of 72. And the life we built together I am incredibly grateful for and proud of and feel blessed by. And that's not why you go to college, but it's what happened while I was at college. And I was comfortable being an adult male and learning to love and respect women instead of objectify women and objectifying women is the culture in which I was raised. I mean, that's what boys did. And so that part was just wonderful. I got to express myself in really remarkable ways. I got involved with the pastor of Herok on the faculty, Dennis Haas and were not in the same religion. He didn't practice what I practiced. He facilitated me and another of my classmates, Michael Schulman, to lead Jewish services every Friday night all four years we were here and no one was doing it so we did it. That was a gift."
00:02:34,Michael,"It was a gift to Grinnell, but it was a gift to me in particular because it allowed me to be who I am in the context of being a Grenellian. Now today they have a faculty position. They have a rabbi on campus who does that. Went to services last night that she led."
00:02:56,Michael,"Very strange because the only time I went to service Grinnell I led them or Mike Mickey led them too. And then Grinnell exposed me to some incredible faculty members, other faculty members besides Dennis Haas Al Jones, Joe Wall, I think it's Phil McGee Palisade, three just giants in the professional professorial history of Grinnell. And they inspired me to do my best work while I was here. But professors, maybe not so much. And I didn't do my best work."
00:03:48,Michael,"And I got to be in leadership in Grinnell too. They started my freshman year at Smith Hall. I thought I'd come to a college with no fraternities and I was in a frat house making a paddle for some upperclassmen. I chose Grinnell because it didn't have them and that was a little odd to me, but it was a different kind of experience, not one that you might find at that time in a frat house, but it was a frat house. And Grinnell really failed early on in understanding that students need support and ways to navigate the world that they're in. The very next year we start with a student advisor program was started with a student advisor I think on every floor, but I don't really remember. All I know is that I was part of that program and stayed part of that program throughout the rest of my grand career."
00:04:57,Michael,"And not that students came to me for advice because usually they didn't. The presence of the program itself made a statement that was really important that the mental health of the students mattered. They didn't deal with it very effectively, not like today,"
00:05:19,Michael,"But that's the world we lived in too. The other thing is I got a chance to be a leader on campus. And I went to two different schools as a Grinnell. Socially they were dramatically different. So my freshman year, seniors would run to the liquor store, stayed on liquor store, take orders from everyone to buy alcohol. Starting in my sophomore year, no one was using alcohol and it was gone from campus by my senior year. Everyone was on drugs"
00:05:59,Michael,"Or not. I mean, it was just the recreational device of choice. So that was a material change. I never learned to drink alcohol, by the way, which is really funny because all my kids drink and I have three of them. I think my youngest stopped, but that was for health reasons. But for two years women could be in your room on Sunday afternoon from two to five with the door open. So one of the things I helped create my sophomore year is on the board of religion and we opened a coffee shop downtown and we called it, and this is under Dennis Haase's leadership, we called it ex local parentis. And people who couldn't perform on campus could perform there and then we had coffee there and it was really a rundown place, but it was ours and the administration wasn't in charge of it."
00:07:11,Michael,"It was gone the next year because the whole life on campus changed when we first had our first co-ed dorm, Yonkers, which then it was North Yonkers and South Yonkers. North was male. South was female and there was theoretically a stairwell between that. All it was was a passageway and I was vice president of the dorm so I had a chance to be a leader of something really quite unique then for Grinnell. And then my senior year we went to two co-ed dorms, went to south campus and made loose a coed dorm, which was then co-ed by floor. I was president along with a female from ... And we were theoretically student leadership of the dorm."
00:08:15,Michael,"We had vice presidents and whatever. I learned leadership. I got to grow in other ways and participate in a revolution, which now seems kind of silly because best I could tell I'm staying in Norris and right now one end of the hall, the bathroom is labeled women and the other and it's labeled men, but I believe that's not the way it is when students are there. I think they're just bathrooms that both genders use. That's quite a change, much healthier, much healthier. And of course in Lewis, my senior year, I met my wife who clearly wasn't my wife yet. So we met in the fall of 1969 and got married in the summer of 1972 right after she finished school. The summer she finished school."
00:09:19,Michael,"So this has been a journey. Then of course I was clearly involved in lots of different things. A lot of the protests on campus, my first protest against the war, we took a bus to Vietnam to Des Moines and marched in the streets of Des Moines and that was an eye opening experience. And that sense of social justice and doing what's right and not just thinking about it but speaking out, that's followed me the rest of my life. So really when you ask me what my memories are of being renowned, it's the crucible of who I've become. There's other things that happened along the way, which were pretty important, but this is where it started in a dramatic way. I grew socially, not enough academically. I think I wasted my academic career"
00:10:24,Mariposa,Here.
00:10:26,Michael,All I can tell you is my wife who graduated 58 Kappa had her worst grades the first semester she met me. They weren't bad grades by the
00:10:38,Mariposa,Way.
00:10:39,Michael,"They just were bad for her, but she quickly recovered by second semester she was on track again, but you know, emotions are funny things. When you meet someone and who knew that we were going to get married then? So this is just a really special place for me and I tell you being here this weekend has just been inspiring. I don't know if that's supposed to be a topic for this conversation."
00:11:18,Mariposa,Can be.
00:11:19,Michael,"But listening to the progress the school has made and listening to students and creating spaces and the fact that it's a need blind institution now are just make me so proud to be an alumni, alumni, whatever, of the institution. I mean, it's a remarkable place and my wife and I are listening to President Harris, I guess that was yesterday afternoon and I turned to my wife and we have eight grandchildren, one of whom's going to be a sophomore in high school next"
00:11:59,Mariposa,Year
00:12:01,Michael,"And I said to her, ""This would really be a great place for Max."" And he response was, ""I was just thinking that. "" And the idea that having spent just a few hours coming back to a school we're so encouraged about how wonderful a place this would be for one of our grandchildren. It's just a good feeling and I don't want to sugarcoat Grinnell wasn't perfect. They should have paid more attention to my lack of academic achievement."
00:12:37,Michael,"It was my responsibility. I get that. I don't blame them for that, but the reality was if I liked the class, I went to it and I got an A. If I didn't like the class, I didn't go to it and I got to C. And as I further evolved as a human being, I went to grad school and doing something I really wanted to learn and I actually would, and it was my job when I was married because this is after my wife graduated and I would drop her off, she would work and I'd go to the library and work or go to class and I just thrived in a way that I should have thrived here, but I wasn't ready to and no one was helping me be ready for it. So it sort of gives you a little balance about me. I don't know if you have any questions or if that's sort of where you wanted this conversation to go."
00:13:47,Mariposa,"Yeah. Thank you so much. Yeah, thank you. Thank you for all your thoughts."
00:13:54,Michael,If that's enough for ...
00:13:56,Mariposa,"I mean, it is, but I definitely have questions. I'm trying to think of what direction to go in. I've had questions for the class of 70 and I've met a couple of people. I'm sure there are stories and I am curious about what happened the semester that the school shut down and you said you had a role in advising the school together. Well,"
00:14:22,Michael,We were after
00:14:23,Mariposa,Protesting
00:14:23,Michael,"And clearly having student meetings encouraging the faculty we filled up HERIC and I was pretty outspoken, shouldn't surprise you, but I think this we're talking about early May, this happened or the end of April. I"
00:14:47,Mariposa,Don't remember
00:14:47,Michael,"Exactly when. So the semester was close to included. So a bunch of classes I had, they just canceled finals and gave us grades. I had a paper due for Al Jones history class. I remember what it was and we had till the end of the summer to turn stuff in and we were sent out to change the world. So we just left school early and either we were done and eventually got a diploma or we finished work or took in completes, whatever. I mean, I'm sure with this class performance followed the spectrum and 20 years later they wanted us to wondered if we could wanted a reunion, a graduation in our reunion and the class was emphatic, absolutely not. Sorry, COVID canceled our 50th reunion too."
00:15:52,Mariposa,I see.
00:15:55,Michael,"Whatever. So that's sort of what happened. My job was to get my conscientious subjector application in because I was not going to Vietnam and a bunch of us, we were all losing our student deferments. So depending on our number, we were going to get drafted or not and my number was 99 so it was clear I was going to get called up so the question was not it, but for what? So I petitioned to be a conscientious objector to do alternative civilian service and after my draft board said no, I appealed and then they said yes."
00:16:44,Mariposa,And
00:16:44,Michael,"Then I worked two years doing service in the national health safety or interest. I actually worked for goodwill in Iowa City, Iowa, which is a great job. I learned lots of stuff and it was why I ended up going to business school, which if you'd asked me in the spring of 1970, how about business school? Are you crazy? The establishment, why would I ever, ever consider doing that? Then I went to work for a not- for-profit and really learned that they need help with their finances and they need people with the same skills at the for- profit world and I got a degree in finance and accounting and while I was there they started a program in not- for-profit management, which I took. So I got that on my diploma that I had a degree in not for profit management and I decided to go to the for- profit world just to improve my skills and really have something to bring to the non-profit profit world."
00:17:51,Michael,And then most of my life since then I've been a volunteer bringing those skills to a not- for-profit agency. So it's been quite
00:18:03,Mariposa,Delightful. Yeah. What kind of groups have you worked with?
00:18:06,Michael,"Well, so I've worked with religious organizations. Right now we have a group in Cleveland called Greater Cleveland Congregations and it's a consortium of 37 faith-based organizations inner city suburbs, Christian, Jewish, Catholics won't join our group because the bishop is worried about, we'll take a position on abortion, which we've never done and I forget what the problem has been with the Muslim community because I'm in another offshoot of that group called Interfaith Group Against Hate and the Muslim community is part of that group. But our focus is bringing justice to where we live we've accomplished through community organizing as the tool and we have caused the county to create a diversion center for addicts so that drunks and drug addicts don't go to the county jail. They were half the population of the county jail and they needed treatment, not incarceration and we got the county to build ... And it's cheaper actually by the way too, build a diversion center so the police have some place to take them other than jail and that's up and operational."
00:19:46,Michael,"We've spent the last two years in juvenile court trying to identify and eliminate overcharging and that's where they take young, mostly black males and send them to adult prison where they don't belong for crimes that don't require it."
00:20:08,Michael,"Sometimes underage people need to go to adult prisons, but there's lots of times they don't and it's really because they're underrepresented and friends of the court really, people who donate to the juvenile court get the referrals to defend them and they don't care about defending them. They just let them go. So we changed that system. Those are two recent things that we've done when COVID came out and there were literally no pharmacies in the city of Cleveland. They all abandoned the inner city. And so to get vaccinated, the black community that lived there had to travel to the suburbs to a pharmacy and get vaccinated. So we created a program which we got funded, but when we first started it, we put $50,000 at risk from our endowment to give vaccinations in the inner city churches a safe place because we needed to have a safe place because the black community had been historically been experimented on with vaccinations."
00:21:35,Michael,"So there's a little reluctance in the black community to be vaccinated as well. And then we paid people to come get shots and they'd get money. They would come into the church, get their shot, get some cash, and then tell somebody else to do it. We"
00:21:56,Mariposa,Did
00:21:56,Michael,"It in a number of churches and we improved the health of the inner city dramatically by doing that. Well, that just was us making up a program. Typically, we're advocating for other people that do things, looking for allies, so that's a great organization. I'm their on and they've been in existence for 15 years. I'm their only treasurer. A classic example of putting my lifelong skills to use for an organization that can't afford to pay for"
00:22:36,Mariposa,"Them,"
00:22:37,Michael,Right? And that's what I've been doing in that arena and I love it. What we do makes a difference. I think that sort of answers your question.
00:23:00,Mariposa,"Yeah, absolutely."
00:23:02,Michael,"May have been a little too much, but whatever you're going to ... We're done? Just"
00:23:08,Mariposa,About. A couple more minutes if you need
00:23:11,Michael,To. Okay.
00:23:11,Mariposa,Yeah.
00:23:11,Michael,So do you have other questions? You can ask about 1970 all you want.
00:23:16,Mariposa,"Yeah. No, I don't know where to start. Yeah. Well, just to clarify, because I think I might have had misconceptions about it. So why exactly was the school shut down? What was the thinking behind it?"
00:23:29,Michael,"The thinking was not business as usual, that we weren't going to let the country go on business as usual while students were being shot in peaceful protests and the government was escalating the destruction of Southeast Asia. We couldn't continue business as usual and we weren't the only ... This happened across the country. If it had been just Grinnell, I'm not sure it would have had any"
00:24:00,Mariposa,Impact.
00:24:00,Michael,"Not that it did, frankly. You never know, but it happened all across the country. That conversation people were ... I mean, if you see what ... And it happened at two campuses where the National Guard killed people. So everyone was an uproar. There's this great picture of a co-ed screaming when a dead person in front of her at Kent State University in Ohio. Soon after that, some black students were shot in a protest at Jackson State, which is a historically black college, right? No press, nothing, no surprise. I mean, who do you think that while we were in college was fighting in Vietnam? What do you think the racial profile of the troops in Vietnam was versus the demographics of America? We're killing young black"
00:25:00,Mariposa,"Men,"
00:25:01,Michael,"Period. It's not that there weren't white men because there were, but they have to be when 50,000 American youth die, 50,000 plus."
